,Unnamed: 0,class,question,sub_class,pos,ner
4593,4593,LOC,De que país vem Ileana Cotrubas ?,country,"['ADP', 'PRON', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', 'PER', '']"
4594,4594,DESC,Qual é o lema dos escuteiros ?,desc,"['ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
4595,4595,LOC,Quais são os dois países europeus que estão unidos pelo Gran San Bernardo ?,country,"['SCONJ', 'VERB', 'DET', 'NUM', 'SYM', 'ADJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
4596,4596,ENTY,Que filme realizou Steven Spielberg em 1975 ?,cremat,"['SCONJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', 'PER', 'PER', '', '', '']"
4597,4597,ENTY,O nome das ilhas Canárias é inspirado em que criaturas ?,animal,"['DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4598,4598,HUM,Qual era o nome do piloto do helicóptero dos E.U.A. que foi atingido por cima da Coreia do Norte ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'LOC', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
4599,4599,DESC,O que é um “cuckquean” macho ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4600,4600,DESC,"Quais são os factores que levam à alta taxa de gravidez em adolescentes em Spartanburg, Carolina do Sul ?",reason,"['SCONJ', 'VERB', 'DET', 'SYM', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'ADV', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'LOC', '', 'LOC', 'LOC', 'LOC', '']"
4601,4601,HUM,"Diga o nome do designer de sapatos que criou milhões de imitações de plástico, conhecidas como “jellies”.",ind,"['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4602,4602,ABBR,O que significa RCA ?,exp,"['X', 'PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', '', 'ORG', '']"
4603,4603,DESC,Porque é que os gelados sundaes se chamam sundaes ?,reason,"['SCONJ', 'ADP', 'NOUN', 'DET', 'SYM', 'PRON', 'PRON', 'VERB', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4604,4604,ENTY,Qual é o plural de “dice” ?,word,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4605,4605,HUM,Quem é o irmão de Olive Oyl ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC', 'MISC']"
4606,4606,ENTY,"Que medicamento para uma constipação de 12. horas  usa a fórmula “6, 6, 12” na sua publicidade ?",dismed,"['SCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'SPACE', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4607,4607,ENTY,Qual foi o primeiro video alguma vez feito ?,cremat,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'DET', 'ADP', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4608,4608,ENTY,Qual é a comida favorita das libélulas ?,food,"['X', 'VERB', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4609,4609,HUM,Que rei boicotou o casamento do Príncipe Carlos ?,ind,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PER', 'PER', '']"
4610,4610,HUM,Como é que Nicholas Cage ganha a vida ?,title,"['ADV', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', 'PER', 'PER', '', '', '', '']"
4611,4611,HUM,Qual era o diminutivo da modelo Leslie Hornby ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PER', 'PER', '']"
4612,4612,LOC,Onde se encontra o Taj Mahal ?,other,"['ADV', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', '']"
4613,4613,DESC,O que tem de distintivo um pé palmípede ?,desc,"['X', 'PRON', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4614,4614,LOC,Em 139. a corte papal foi forçada a mudar-se de Roma para onde ?,other,"['ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'LOC', '', '', '']"
4615,4615,NUM,Qual é o primeiro dia da semana ?,date,"['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4616,4616,DESC,O que é goulash ?,def,"['X', 'PRON', 'VERB', 'ADJ', 'PUNCT']","['', '', '', '', '']"
4617,4617,LOC,Que capital está construída em torno do Monument Circle que contém um monumento aos soldados e marinheiros ?,city,"['SCONJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'SYM', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'ORG', 'ORG', '', '', '', '', '', '', '', '', '', '']"
4618,4618,ENTY,Diga o nome da água de colónia masculina que está associada ao mar.,other,"['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4619,4619,DESC,Como funciona um pára-quedas ?,manner,"['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '']"
4620,4620,ENTY,Qual é o primeiro livro do Velho Testamento ?,cremat,"['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'MISC', 'MISC', '']"
4621,4621,NUM,Quantos deles se encontram na África sub-sariana ?,count,"['PROPN', 'CCONJ', 'PRON', 'PRON', 'VERB', 'ADP', 'PROPN', 'ADJ', 'PUNCT']","['MISC', '', '', '', '', '', 'LOC', '', '']"
4622,4622,DESC,"Qual é a história de Spartacus, o escravo e gladiador romano ?",desc,"['X', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', 'MISC', '', '', '', '', '', '', '']"
4623,4623,LOC,Em que famoso muro se encontra a torre Badaling ?,other,"['ADP', 'PRON', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '']"
4624,4624,HUM,Quem interpretava Fatman no programa de televisão “Jake and the Fatman” ?,ind,"['PRON', 'VERB', 'PROPN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'PER', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '', '']"
4625,4625,DESC,O que é design orientado a objectos ?,def,"['X', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4626,4626,DESC,O que significa Melissa ?,def,"['X', 'PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', '', 'PER', '']"
4627,4627,DESC,O que é a forma arrasto ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '']"
4628,4628,ENTY,Quais eram os cães de John F. Kennedy ?,animal,"['SCONJ', 'VERB', 'DET', 'SYM', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', 'PER', '']"
4629,4629,LOC,Onde se encontram bons sites de ciência na Internet ?,other,"['ADV', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'MISC', '']"
4630,4630,HUM,Que mulher foi o Homem do Ano da Time em 1952 ?,ind,"['SCONJ', 'NOUN', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', 'PER', 'PER', 'PER', 'PER', 'PER', '', '', '']"
4631,4631,DESC,Que correntes afectam a area das ilhas Shetland e Orkney no Mar do Norte ?,reason,"['SCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '', 'LOC', '', 'LOC', 'LOC', 'LOC', '']"
4632,4632,HUM,Quem escreveu o Patinho Feio ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'MISC', 'MISC', '']"
4633,4633,HUM,Quem projectou a Torre de Londres ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', 'LOC', 'LOC', 'LOC', '']"
4634,4634,NUM,"Quantas milhas de distância existem entre Tel Aviv, Israel e Memphis, Tennessee ?",count,"['VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', '', 'LOC', '', 'LOC', '', 'LOC', '']"
4635,4635,NUM,Quantos sabores de gelado tem Howard Johnson ?,count,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['MISC', '', '', '', '', 'PER', 'PER', '']"
4636,4636,ENTY,Que arma acomodavam as fendas cruzadas dos castelos ingleses ?,other,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4637,4637,DESC,Como posso parar ou adiar o processo de envelhecimento ?,manner,"['ADV', 'AUX', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4638,4638,LOC,Onde se encontram as estações de comboio Amtrak mais movimentadas dos E.U.A. ?,other,"['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'ORG', '', '', '', 'LOC', '']"
4639,4639,NUM,Quantas sardas tem Howdy Doody na sua cara ?,count,"['VERB', 'VERB', 'VERB', 'PROPN', 'PROPN', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', 'PER', 'PER', '', '', '', '']"
4640,4640,DESC,"De onde vem o nome de Cos Cob, CT ?",manner,"['ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PER', 'PER', '', 'ORG', '']"
4641,4641,HUM,Quem é considerado o pai da psicologia ?,ind,"['PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4642,4642,DESC,Como é que Super President ganhou os seus super poderes na série de animação ?,manner,"['ADV', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'DET', 'DET', 'VERB', 'SYM', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', 'MISC', 'MISC', '', '', '', '', '', '', '', '', '', '']"
4643,4643,NUM,Quão alto era o animado King Kong ?,dist,"['DET', 'ADJ', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","['LOC', '', '', '', '', 'MISC', 'MISC', '']"
4644,4644,DESC,O que são valores ?,def,"['X', 'PRON', 'VERB', 'ADJ', 'PUNCT']","['', '', '', '', '']"
4645,4645,NUM,Qual é a população do Japão ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'LOC', '']"
4646,4646,ENTY,Diga o nome de um motociclista americano.,veh,"['VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
4647,4647,LOC,Onde se encontrava o maior campo de concentração durante a Segunda Guerra Mundial ?,other,"['ADV', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', '']"
4648,4648,NUM,Quanto custou o Alasca quando comprador pela Rússia ?,money,"['ADV', 'VERB', 'DET', 'PROPN', 'ADV', 'NOUN', 'ADJ', 'PROPN', 'PUNCT']","['', '', '', 'LOC', '', '', '', 'LOC', '']"
4649,4649,NUM,Quantas modalidades compõem o decatlo ?,count,"['VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
4650,4650,DESC,O que causa os testículos azuis ?,reason,"['X', 'PRON', 'VERB', 'DET', 'SYM', 'SYM', 'PUNCT']","['', '', '', '', '', '', '']"
4651,4651,LOC,Quais foram os primeiros corpos celestes visitados por uma nave especial ?,other,"['SCONJ', 'VERB', 'DET', 'ADJ', 'SYM', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
4652,4652,HUM,Que se seguiu a Nikita Khrushchev como primeiro secretário do Partido Comunista ?,ind,"['SCONJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', 'PER', '', '', '', '', 'ORG', 'ORG', '']"
4653,4653,HUM,Quem foi escolhido para ser o primeiro presidente negro dos Chefes Militares do Estado-Maior ?,ind,"['PRON', 'AUX', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'X', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'ORG', 'ORG', '', 'ORG', '']"
4654,4654,HUM,Qual é o nome da Senhora pela qual Great Gatsby anseia ?,ind,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADV', 'ADP', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', '', 'ORG', '', '', 'PER', 'PER', '', '']"
4655,4655,ENTY,Onde é que um chefe escalfa os ovos ?,other,"['ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'DET', 'SYM', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4656,4656,NUM,Quantos bails existem num wicket de cricket ?,count,"['PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', '', '', '', '', '', '', '']"
4657,4657,LOC,Em que cidade foi assassinado Martin Luther King Jr. ?,city,"['ADP', 'PRON', 'NOUN', 'AUX', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', 'PER', 'PER', '']"
4658,4658,HUM,"Que célebre casal, quando estavam a atravessar o divórcio, dividiram o papel higiénico em duas pilhas iguais ?",ind,"['SCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4659,4659,LOC,Onde se encontra o Hotel Bernini-Bristol ?,other,"['ADV', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', '']"
4660,4660,HUM,Quem disse: “What contemptible scoundrel stole the cork from my lunch” ?,ind,"['PRON', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4661,4661,LOC,Qual é a capital do Kosovo ?,city,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'LOC', '']"
4662,4662,HUM,Que tipo de empresa é a 7-Eleven ?,gr,"['SCONJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'LOC', '']"
4663,4663,NUM,Quantas letras aparecem com os números de 2. a 9. num telefone ?,count,"['VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'SYM', 'ADP', 'NUM', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4664,4664,LOC,Quais foram as primeiras três cidades a ter uma população superior a um milhão ?,city,"['SCONJ', 'VERB', 'DET', 'ADJ', 'NUM', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4665,4665,DESC,De onde vêm os nomes dos meses do ano ?,manner,"['ADP', 'NOUN', 'VERB', 'DET', 'SYM', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4666,4666,ENTY,Que escala mede tremores de terra ?,other,"['PRON', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
4667,4667,DESC,O que é um glory hole ?,def,"['X', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '']"
4668,4668,ENTY,Que educação é necessária para uma pessoa se tornar um preparador físico da NFL ?,other,"['SCONJ', 'NOUN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', '']"
4669,4669,HUM,Quais são as principais empresas que pertecem a Dow Jones ?,gr,"['SCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PER', 'PER', '']"
4670,4670,HUM,Em que universidade jogava futebol Joe Namath ?,gr,"['ADP', 'PRON', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', '']"
4671,4671,NUM,Qual era o salário mínimo em 1991 ?,money,"['PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '']"
4672,4672,LOC,Que país é o maior produtor de volfrâmio ?,country,"['SCONJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4673,4673,DESC,Como é que isso faz as suas cores ?,manner,"['ADV', 'ADP', 'NOUN', 'PRON', 'VERB', 'DET', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4674,4674,DESC,O que aconteceria se o Canadá e o Quebeque se se separassem ?,desc,"['X', 'PRON', 'VERB', 'PRON', 'DET', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'SCONJ', 'PRON', 'ADJ', 'PUNCT']","['', '', '', '', '', 'LOC', '', '', 'LOC', '', '', '', '']"
4675,4675,NUM,Quando é que o concerto de Jimmy Buffett virá ao centro E de Camden NJ ?,date,"['ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PER', 'PER', '', '', '', '', '', '', 'LOC', 'LOC', '']"
4676,4676,DESC,O que é “Last Chance for Animals” ?,desc,"['X', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '', '']"
4677,4677,LOC,Que país europeu abandonou os selos postais em 1923. porque imprimi-los custava mais do que o seu valor nominal ?,country,"['SCONJ', 'NOUN', 'ADJ', 'VERB', 'DET', 'SYM', 'ADJ', 'ADP', 'NUM', 'PUNCT', 'SCONJ', 'PROPN', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4678,4678,DESC,Como é o tempo na Lua ?,desc,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'LOC', '']"
4679,4679,HUM,Quem foi o 1º Presidente dos E.U.A. ?,ind,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', '']"
4680,4680,ENTY,"Qual é a principal língua de São Paulo, Brasil ?",lang,"['X', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', '', 'LOC', '']"
4681,4681,NUM,Por quanto é que a Varian Associates tentou vender a sua divisão de produtos para aspirar ao grupo BOC ?,money,"['ADP', 'NOUN', 'ADP', 'NOUN', 'DET', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', '']"
4682,4682,ABBR,Qual é a abreviatura de Comité Olímpico Internacional ?,abb,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', 'ORG', '']"
4683,4683,NUM,Quantas pessoas fazem caminhadas ?,count,"['VERB', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['', '', '', '', '']"
4684,4684,DESC,O que são vagões ?,def,"['X', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '']"
4685,4685,DESC,Como pensar manter os gatos fora a do meu jardim de flores para sempre ?,manner,"['ADV', 'VERB', 'VERB', 'DET', 'SYM', 'ADV', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADV', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4686,4686,HUM,Quem interpretava Maria no filme West Side Story ?,ind,"['PRON', 'VERB', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'PER', '', '', 'MISC', 'MISC', 'MISC', '']"
4687,4687,ENTY,Qual é um dos medicamentos comuns anti-SIDA ?,dismed,"['X', 'VERB', 'DET', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
4688,4688,HUM,Quem concedeu grande poder ao Captain Britain ?,ind,"['PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'MISC', 'MISC', '']"
4689,4689,DESC,Como é que podemos saber se os figos estão maduros ?,manner,"['ADV', 'ADP', 'NOUN', 'AUX', 'VERB', 'SCONJ', 'DET', 'SYM', 'VERB', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4690,4690,DESC,Como é que eu te amo ?,manner,"['ADV', 'ADP', 'SCONJ', 'PRON', 'PRON', 'X', 'PUNCT']","['', '', '', '', '', '', '']"
4691,4691,ENTY,Que tipo de refrigerante tem mais cafeína ?,food,"['SCONJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'ADV', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4692,4692,LOC,Que nacionalidade tem um siciliano ?,country,"['SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
4693,4693,HUM,Qual é o nome mais comum de rapaz e rapariga ?,ind,"['ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4694,4694,HUM,"Quem era o acusado no Julgamento do Século, que começou a 1. de Janeiro, 1935 ?",ind,"['PRON', 'VERB', 'DET', 'VERB', 'PRON', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NUM', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'NUM', 'PUNCT']","['', '', '', '', '', 'PER', 'PER', 'PER', '', '', '', '', '', '', 'LOC', 'LOC', '', '', '']"
4695,4695,ENTY,De que cor era o cem bilionésimo lápis  feito por Crayola ?,color,"['ADP', 'PRON', 'NOUN', 'VERB', 'DET', 'NUM', 'ADJ', 'ADJ', 'SPACE', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'PER', '']"
