,Unnamed: 0,class,question,sub_class,pos,ner
4401,4401,ENTY,¿Cual es la comida mas radiactiva?,food,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
4402,4402,HUM,¿Cual era el nombre anterior para la Comunidad Britanica de Naciones?,gr,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']"
4403,4403,NUM,¿Cuanto sera cobrado los impuestos el gas en California hacia el año 2000?,money,"['PUNCT', 'SCONJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'NUM', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '', 'LOC', '', '', '', '', '']"
4404,4404,HUM,¿Quien dio a Rey Arthur la mesa redonda?,ind,"['PUNCT', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '', '']"
4405,4405,LOC,¿Que estado en los Estados Unidos cubre el area mas grande?,state,"['PUNCT', 'SCONJ', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'ADV', 'ADJ', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', 'LOC', '', '', '', '', '', '']"
4406,4406,DESC,¿Como hace usted un chip?,manner,"['PUNCT', 'SCONJ', 'AUX', 'PRON', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
4407,4407,HUM,Quien se hizo el presidente del U.S.¿en 1789?,ind,"['PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'NUM', 'PUNCT']","['', '', '', '', '', '', 'MISC', 'MISC', '']"
4408,4408,HUM,¿Quien escribio la Carta Escarlata?,ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', 'MISC', 'MISC', 'MISC']"
4409,4409,HUM,¿A quien trato Sara Jane Moore de matar?,ind,"['PUNCT', 'ADP', 'PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', 'PER', 'PER', 'PER', '', '', '']"
4410,4410,DESC,¿Cual es Linux?,def,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', 'MISC', '']"
4411,4411,NUM,¿Cuantos puntos arreglan el simbolo para porque?,count,"['PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'SCONJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '']"
4412,4412,HUM,¿Que titulo hizo Shevardnadze tienen durante la era sovietica?,title,"['PUNCT', 'SCONJ', 'NOUN', 'VERB', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', 'PER', '', '', '', '', '', '']"
4413,4413,ENTY,¿Que comieron principalmente los constructores de la piramide de Egipto?,food,"['PUNCT', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', 'LOC', '']"
4414,4414,ENTY,¿Que 's la palabra de codigo de radio internacional para la carta F?,word,"['PUNCT', 'SCONJ', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4415,4415,ENTY,¿Cuales son los 28 tiempos en la lengua inglesa?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '']"
4416,4416,HUM,¿Que rey firmo la Carta Magna?,ind,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC', 'MISC']"
4417,4417,ENTY,¿Que el software ofrece el uso de inventores del diseño PARECIDO A UN DAO?,cremat,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'ORG', '', 'ORG', 'ORG', '']"
4418,4418,DESC,¿Que el agente es la naranja?,def,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4419,4419,HUM,Llame al niño abandonado en un peldaño a principios del Callejon de Gasolina,ind,"['PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN']","['MISC', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC']"
4420,4420,NUM,Cuantos codigos postales estan alli en el U.S.?,count,"['DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', '']"
4421,4421,ENTY,"¿En el Escarabajo Bailey, puede usted llamar Sarge 's perro?",animal,"['PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'PROPN', 'SYM', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', 'MISC', '', '', '', '', '', 'PER', '', '', '', '']"
4422,4422,DESC,¿Por que shouldn 't usted quitan un aguijon de abeja con tweezers?,reason,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'SYM', 'CONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4423,4423,HUM,¿Que colegio hizo Dikembe Mutombo juegan al baloncesto para?,gr,"['PUNCT', 'PRON', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PUNCT']","['', '', '', '', 'PER', 'PER', '', '', '', '', '']"
4424,4424,DESC,¿Por que vinieron primero los europeos a Australia y Oceania?,reason,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'PROPN', 'CONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '', 'LOC', '']"
4425,4425,DESC,¿Que dijo la Constitucion Confederada sobre la esclavitud?,desc,"['PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', 'MISC', 'MISC', '', '', '', '']"
4426,4426,NUM,¿Cuanto toma esto la Galaxia de Via Lactea para hacer una revolucion?,period,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', 'LOC', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC', '', '', '', '', '']"
4427,4427,NUM,¿Cuanta gente posee a animales domesticos?,count,"['PUNCT', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
4428,4428,LOC,¿Que sitios Web son unidos al Informe sobre la Genesis Eldercare?,other,"['PUNCT', 'SCONJ', 'NOUN', 'PROPN', 'AUX', 'ADJ', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'MISC', '', '', '', 'MISC', '', '', 'MISC', 'MISC', '']"
4429,4429,ENTY,¿Cual es un miedo de piojos?,dismed,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
4430,4430,NUM,¿Cuanto toma esto materiales diferentes para descomponerse?,period,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADP', 'VERB', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '']"
4431,4431,NUM,¿Cuantos colores estan alli en un arco iris?,count,"['PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
4432,4432,HUM,¿Cual era Darth Vader 's el hijo llamo?,ind,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'CONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', '', '', '']"
4433,4433,DESC,¿Que problemas contribuyeron a la tasa de fallos alta de agricultores de Llanuras en los años 1800?,reason,"['PUNCT', 'SCONJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'LOC', '', '', '', '', '']"
4434,4434,HUM,¿Que m&250;sica pop femenina britanica cantando la estrella de los años 1960 y a principios de los años 1970 era una actriz de niño en los años 1940 y años 50?,ind,"['PUNCT', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CONJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4435,4435,LOC,¿Donde esta localizado el Aeropuerto de McCarren?,other,"['PUNCT', 'PRON', 'DET', 'ADJ', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'LOC', 'LOC', 'LOC', '']"
4436,4436,DESC,¿Que eficaz son condones en la proteccion contra el SIDA?,manner,"['PUNCT', 'SCONJ', 'ADJ', 'AUX', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
4437,4437,LOC,"¿Que parte de Gran Bretaña comprende las Tierras altas, Tierras bajas Centrales, y Altiplanos del Sur?",other,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'VERB', 'DET', 'PROPN', 'ADJ', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'CONJ', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', '', '', 'LOC', '', '', 'LOC', 'LOC', 'LOC', '', '', 'LOC', 'LOC', 'LOC', '']"
4438,4438,NUM,¿Cuantos Hermanos Marx estaban alli?,count,"['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'VERB', 'PUNCT']","['', 'LOC', 'LOC', 'LOC', '', '', '']"
4439,4439,NUM,¿Que alto es el Matterhorn?,dist,"['PUNCT', 'SCONJ', 'ADJ', 'AUX', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '', 'MISC', 'MISC']"
4440,4440,LOC,¿Que pais esta orgulloso reclamar el Volcan Parque Nacional?,country,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'ADJ', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC']"
4441,4441,NUM,¿Cuando fue nacido el Nene Ruth?,date,"['PUNCT', 'SCONJ', 'AUX', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', 'PER', 'PER', '']"
4442,4442,HUM,¿Quien retrato al Mariscal de Campo Erwin Rommel en el Zorro de Desierto?,ind,"['PUNCT', 'PRON', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', 'MISC', 'MISC', '', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', '', '', 'MISC', 'MISC', 'MISC', '']"
4443,4443,ENTY,¿Que espectaculo de concurso de TV dejo el aire en 1975 a la melodia de Vera Lynn 's 'll Nos encontramos Otra vez?,cremat,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SYM', 'NOUN', 'SYM', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'PER', 'PER', '', '', '', '', 'ORG', '', 'MISC', 'MISC', 'MISC']"
4444,4444,LOC,¿Hacia que direccion hacen la mayor parte de tono de jarras de beisbol?,other,"['PUNCT', 'ADP', 'SCONJ', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', 'LOC', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4445,4445,NUM,¿Cuantos sitios de Bebe Beanie estan alli?,count,"['PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PUNCT']","['', '', '', '', 'PER', 'PER', '', '', '']"
4446,4446,DESC,¿Como puedo llamar un amigo en otro pais cuando no se el n&250;mero de telefono?,manner,"['PUNCT', 'SCONJ', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SCONJ', 'ADV', 'PRON', 'DET', 'NUM', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4447,4447,ENTY,¿Cuales son 55 veces mas dulces que el az&250;car de caña?,food,"['PUNCT', 'PRON', 'AUX', 'NUM', 'NOUN', 'ADV', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC']"
4448,4448,LOC,¿Donde son extraidos los diamantes?,other,"['PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '']"
4449,4449,DESC,¿Como consiguen ellos el Teflon para atenerse a la cazuela?,manner,"['PUNCT', 'SCONJ', 'VERB', 'PRON', 'DET', 'PROPN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', 'LOC', '', '', '', '', '', '']"
4450,4450,NUM,¿Cuanto dinero robo Marcos de su pais?,money,"['PUNCT', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', 'MISC', '', '', '', '']"
4451,4451,HUM,"¿Quien hace el sujetador ""cruzan su corazon""?",ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '']"
4452,4452,HUM,¿Quien es Archie Bunker 's yerno?,ind,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', 'PER', 'PER', '', '', '', '']"
4453,4453,HUM,¿Que compañia produce Spumante?,gr,"['PUNCT', 'PRON', 'ADJ', 'VERB', 'PROPN', 'PUNCT']","['', '', '', '', 'PER', '']"
4454,4454,DESC,¿Cual es el origen de la m&250;sica?,desc,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '']"
4455,4455,ABBR,Lo que hace B.Y.O.B.¿medio?,exp,"['DET', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', 'MISC', '']"
4456,4456,HUM,¿Que linea aerea principal tiene el mejor registro de seguridad en el mundo?,gr,"['PUNCT', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4457,4457,HUM,¿Que presidente se hizo el Presidente del Tribunal Supremo despues de su presidencia?,ind,"['PUNCT', 'SCONJ', 'NOUN', 'PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '', '', '', '', '']"
4458,4458,NUM,¿Cuanta posibilidad constituye un juego de beisbol oficial?,count,"['PUNCT', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '']"
4459,4459,LOC,¿Que ciudad ha llamado un periodico el Distribuidor Claro?,city,"['PUNCT', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'MISC', 'MISC', '']"
4460,4460,LOC,Que U.S.¿declare alardea del Parque de Leif Ericson?,state,"['SCONJ', 'PROPN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', 'LOC', 'LOC', '']"
4462,4462,HUM,¿Quien era el ingeniero principal de la Empresa Starship?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', 'MISC', 'MISC', 'MISC']"
4463,4463,DESC,¿Como esta relacionada la diafonia con el grosor InSb en detectores infrarrojos?,manner,"['PUNCT', 'SCONJ', 'DET', 'ADJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'MISC', '', '', '', '']"
4464,4464,HUM,¿Que el alcalde hizo tantas apariencias de TV le pidieron afiliarse a AFTRA en 1984?,ind,"['PUNCT', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', '', '', '']"
4465,4465,ENTY,¿Que tipo del submarino fue comprado recientemente por Corea del Sur?,veh,"['PUNCT', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADV', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
4466,4466,NUM,¿Cuanto en millas diez K es dirigido?,count,"['PUNCT', 'SCONJ', 'ADP', 'NOUN', 'NUM', 'PROPN', 'AUX', 'VERB', 'PUNCT']","['MISC', 'MISC', '', '', '', 'MISC', '', '', '']"
4467,4467,NUM,¿Cuando era Beethoven nacido?,date,"['PUNCT', 'SCONJ', 'AUX', 'PROPN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', 'PER', '', '']"
4468,4468,HUM,¿Quien es la celebridad mas atractiva?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '']"
4469,4469,HUM,¿Que detective vive en la Colina Punchbowl y tiene a 11 niños?,ind,"['PUNCT', 'SCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'CONJ', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'LOC', 'LOC', '', '', '', '', '', '']"
4470,4470,LOC,¿Donde provino el ukulele?,other,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '']"
4471,4471,HUM,¿Los motores rotativos solian ser hechos por quien?,ind,"['PUNCT', 'DET', 'NOUN', 'ADJ', 'VERB', 'AUX', 'VERB', 'ADP', 'PRON', 'PUNCT']","['', 'MISC', 'MISC', '', '', '', '', '', '', '']"
4472,4472,DESC,¿Que hace seccession medio?,def,"['PUNCT', 'SCONJ', 'AUX', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '']"
4473,4473,HUM,¿Quien retrato el caracter de titulo en la pelicula el Dia del Chacal?,ind,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '']"
4474,4474,LOC,¿Cual es el nombre del golfo entre Suecia y Finlandia?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'CONJ', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', 'LOC', '', 'LOC', '']"
4475,4475,HUM,¿A quien debia el primer X-hombre morir en la batalla?,ind,"['PUNCT', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'MISC', '', '', '', '', '', '', '']"
4476,4476,DESC,¿Que sera el tiempo hoy?,desc,"['PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT']","['', '', '', '', '', '', '']"
4477,4477,HUM,¿Quien es el presidente de Ghana?,ind,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'LOC', '']"
4478,4478,ENTY,¿Que sexo es negado votando derechos en Kuwait?,other,"['PUNCT', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '']"
4479,4479,LOC,¿Entre que dos paises es recostada Andorra?,country,"['PUNCT', 'ADP', 'SCONJ', 'NUM', 'NOUN', 'AUX', 'VERB', 'PROPN', 'PUNCT']","['', 'LOC', '', '', '', '', '', 'LOC', '']"
4480,4480,NUM,Desde cuando era la Hueva contra.¿Vadee la decision por la Corte Suprema?,period,"['ADP', 'SCONJ', 'AUX', 'DET', 'PROPN', 'PROPN', 'PRON', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'LOC', 'LOC', '', '', '', '', 'LOC', 'LOC', '']"
4481,4481,HUM,¿Que grupo terrorista fue encabezado por Donald DeFreeze?,gr,"['PUNCT', 'SCONJ', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PER', 'PER', '']"
4482,4482,LOC,¿Cuales son las cuatro sierras mas grandes en los Estados Unidos continentales?,mount,"['PUNCT', 'PRON', 'AUX', 'DET', 'NUM', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADJ', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'LOC', 'LOC', 'LOC', '', '']"
4483,4483,NUM,¿Cual es el tamaño del alumnado en la Universidad de Massachusetts en Amherst?,other,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', '', 'ORG', 'ORG']"
4484,4484,DESC,¿Como puedo determinar el radio de una elipse?,manner,"['PUNCT', 'SCONJ', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4485,4485,HUM,¿Quien estrellado en la pelicula la Guerra de los Mundos?,ind,"['PUNCT', 'PRON', 'ADJ', 'ADP', 'DET', 'NOUN', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', '', 'MISC', 'MISC', 'MISC', 'MISC', '']"
4486,4486,NUM,¿Cuantas clases diferentes del helado estan alli?,count,"['PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['', 'ORG', '', '', '', '', '', '', '']"
4487,4487,HUM,"¿Que actor, que tenia la mayor fama por la TV, se hizo el padre de trillizos?",ind,"['PUNCT', 'SCONJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4488,4488,LOC,Lo que es el Homelite Inc.¿pagina de inicio?,other,"['DET', 'PRON', 'AUX', 'DET', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', 'MISC', '', '', '', '']"
4489,4489,DESC,¿Cual es la Regla de Oro?,def,"['PUNCT', 'PRON', 'AUX', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', 'MISC', 'MISC', 'MISC', 'MISC']"
4490,4490,ENTY,¿Cual es una pelicula que Kevin Costner hizo sobre indios Sioux?,cremat,"['PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PUNCT']","['MISC', 'MISC', '', '', '', '', 'PER', 'PER', '', '', '', 'MISC', '']"
4491,4491,ENTY,¿Que llevaban puestos los millones de niños en sus cabezas en 1955?,other,"['PUNCT', 'PRON', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4492,4492,DESC,¿Como colorea realmente afectan a una persona psicologicamente?,manner,"['PUNCT', 'SCONJ', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4493,4493,NUM,¿Cual es Colombia Tristar 's n&250;mero de telefono?,code,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'PROPN', 'SYM', 'CONJ', 'PRON', 'ADP', 'NOUN', 'PUNCT']","['MISC', 'MISC', '', 'ORG', 'ORG', '', '', '', '', '', '']"
