,class,question,sub_class
4633,ENTY,¿Que arma hizo las rajas cruzadas en castillos ingleses acomodan?,other
4634,DESC,¿Como puedo yo pararme o reducir la velocidad envejecido?,manner
4635,LOC,Donde estan las estaciones ferroviarias Amtrak mas ocupadas en el U.S.?,other
4636,NUM,¿Cuantos pecas hacen Hola Doody tienen en su cara?,count
4637,DESC,"¿Como hace la Mazorca de Compañias, CT consiguen su nombre?",manner
4638,HUM,¿Quien fue pensado ser el padre de psicologia?,ind
4639,DESC,¿Como gano el presidente S&250;per sus poderes en la serie animada?,manner
4640,NUM,¿Que alto era el Rey animado Kong?,dist
4641,DESC,¿Cuales son valores?,def
4642,NUM,¿Cual es la poblacion de Japon?,other
4643,ENTY,Llame a un americano hecho la motocicleta,veh
4644,LOC,¿Donde estaba el campo de concentracion mas grande en la Segunda Guerra Mundial?,other
4645,NUM,¿Cuanto costo Alaska cuando comprado de Rusia?,money
4646,NUM,¿Cuantos acontecimientos arreglan el decatlon?,count
4647,DESC,¿Que causa pelotas azules?,reason
4648,LOC,¿Que fueron visitados los primeros cuerpos por la nave espacial?,other
4649,HUM,¿Quien logro a Nikita Khrushchev como el primer secretario del Partido Comunista?,ind
4650,HUM,¿Quien fue elegido para ser el primer presidente negro de los Jefes de Estado Mayor Conjuntos militares?,ind
4651,HUM,¿El nombre de la señora Gran Gatsby añora?,ind
4652,ENTY,¿En que mima un jefe de cocina huevos?,other
4653,NUM,¿Cuantas fianzas estan alli en un terreno de grillo?,count
4654,LOC,Que ciudad era Rey de Martin Luther Jr.¿matado en?,city
4655,HUM,"¿Que pareja de celebridad, cuando pasando por un divorcio, dividio su papel higienico en dos hemorroides iguales?",ind
4656,LOC,¿Donde 's el Hotel de Bernini-Bristol?,other
4657,HUM,¿Quien dijo Que sinvergüenza desdeñable robo el corcho de mi almuerzo?,ind
4658,LOC,¿Cual es la capital de Kosovo?,city
4659,HUM,¿Que tipo de compañia es 7 Once?,gr
4660,NUM,¿Cuantas cartas aparecen con el n&250;mero 2 a 9 en un disco telefonico?,count
4661,LOC,¿Que debian las tres primeras ciudades tener una poblacion de mas de un millon?,city
4662,DESC,¿Como hizo los meses del año consiguen alli el nombre?,manner
4663,ENTY,¿Que escala mide terremotos?,other
4664,DESC,¿Cual es un agujero de gloria?,def
4665,ENTY,¿Que tipo de educacion tendria que usted hacerse un entrenador atletico para el NFL?,other
4666,HUM,¿Cuales son las compañias principales que son la parte de &205;ndice Dow Jones?,gr
4667,HUM,¿Para que colegio jugo Joe Namath al f&250;tbol?,gr
4668,NUM,¿Cual era el salario minimo en 1991?,money
4669,LOC,¿Que pais es el productor mas grande del tungsteno?,country
4670,DESC,¿Como hace sus colores?,manner
4671,DESC,¿Que pasaria a Canada si Quebec se separara?,desc
4672,NUM,¿Cuando viene el concierto de Jimmy Buffett al centro de E en Camden NJ?,date
4673,DESC,¿Que es `&218;ltima Posibilidad para Animales'?,desc
4674,LOC,¿Que pais europeo abandono sellos en 1923 porque la imprenta de ellos costo mas que su valor nominal?,country
4675,DESC,¿Que tiempo hace en la luna?,desc
4676,HUM,Quien era 1r U.S.¿El presidente?,ind
4677,ENTY,"¿Cual es la lengua principal de San Paulo, Brasil?",lang
4678,NUM,¿Cuanto hizo el intento de Socios de Varian de vender su division de productos de vacio al grupo BOC para?,money
4679,ABBR,¿Cual es la abreviatura del Comite Olimpico Internacional?,abb
4680,NUM,¿Cuanta gente va de excursion?,count
4681,DESC,¿Cuales son furgones?,def
4682,DESC,¿Como guardo a gatos de mi jardin de flor para siempre?,manner
4683,HUM,¿Quien jugo a Maria en la Historia de Lado de Oeste de pelicula?,ind
4684,ENTY,¿Cual es una medicina de antiSIDA com&250;n?,dismed
4685,HUM,¿Quien otorgo la gran potencia sobre el Capitan Gran Bretaña?,ind
4686,DESC,¿Como puede usted contar cuando los higos son maduros?,manner
4687,DESC,¿Como amo thee?,manner
4688,ENTY,¿Que tipo de la soda tiene la mayor cantidad de cafeina?,food
4689,LOC,¿Que nacionalidad es un siciliano?,country
4690,HUM,¿Cual es el muchacho mas com&250;n 's o muchacha 's nombre?,ind
4691,HUM,"¿Quien era el acusado en el Proceso del Siglo, que abrio Janurary 1, 1935?",ind
4692,ENTY,¿Que color era el cien billionth creyon hecho por Crayola?,color
4693,ENTY,¿Que refresco nos dice Ir hawaiano?,food
4694,DESC,¿Como trabaja una presa hidroelectrica?,manner
4695,LOC,¿Que construye el mas viejo en los Estados Unidos?,other
4696,ENTY,¿Cual es el animal de estado de Virginia Occidental?,animal
4697,NUM,¿Cuanta gente murio en carreteras de Carolina del Sur en 1998?,count
4698,DESC,¿Cuales son coeficientes de dos terminos?,def
4699,DESC,¿Cual era la Guerra de Sala de Estar?,def
4700,ENTY,¿Cuales son algunas traducciones de las Gracias de frase?,termeq
4701,NUM,¿Cual es el presidente Nixon 's fecha de nacimiento?,date
4702,ENTY,¿Cual es el gran cereal de familia americano?,food
4703,DESC,"¿Cual era Suzy Parker haciendo para ganar 1 dolar, 000 a principios de 1950 's?",desc
4704,NUM,¿Cuanta gente murio con la guerra de Vietnam?,count
4705,NUM,¿Que año se hizo Montana un estado?,date
4706,NUM,¿Cuando fue disuelta la URSS?,date
4707,DESC,¿Por que estan alli cartas por telefono? ¿Por que no estan alli ning&250;n Q o Z?,reason
4708,LOC,¿Que ciudad japonesa fue llamada una vez Edo?,city
4709,HUM,¿Para quien se obstruyeron las Siete Mulas?,ind
4710,HUM,¿Cual es el mundo 's la compañia de destilacion mas grande?,gr
4711,HUM,"¿Que 's el nombre de la actriz quien estrellado en la pelicula, Silencio de los Corderos?",ind
4712,LOC,¿Donde esta un 's recopilacion callosum encontrado?,other
4713,HUM,¿Quien hizo el fracaso de Napolean en Jena y Auerstadt?,ind
4714,ENTY,¿Que los productos de casa estan alli para el acne adulto?,product
4715,HUM,Que primer ministro britanico y U.S.¿el presidente era septimos primos una vez - quitado?,ind
4716,ENTY,¿Cual es el coche mas caro en el mundo?,product
4717,DESC,¿Cual es un &193;ngelus?,def
4718,NUM,¿Cuantos objetos estan en orbita la Tierra?,count
4719,ENTY,¿Cual era la tragedia que golpeo la ciudad de Dogtown en 1899?,event
4720,LOC,¿Que 's la capital mas vieja en las Americas?,city
4721,ENTY,¿Que novela de Leon Uris trato con la captura rusa de Berlin?,cremat
4722,LOC,"¿Cual es la posicion de Edinburgh, Escocia?",other
4723,NUM,¿Cuantos m&250;sculos usa el adulto medio cuando dando un paseo?,count
4724,NUM,¿Cuanto tiene que usted vivir en una comunidad para votar?,period
4725,HUM,¿Cual era el nombre del Titanic 's capitan?,ind
4726,HUM,¿Nombre de heroina en Escr&250;pulos?,ind
4727,NUM,¿De que tamaño es la viña Chappellet?,volsize
4728,LOC,¿Jackson Pollock era un natural que pais?,country
4729,DESC,¿Que hace la esperma?,reason
4730,DESC,¿Como se cuanto dinero a excepto el retiro?,manner
4731,DESC,¿Que hace el punto en la carta que quiero decir?,def
4732,HUM,¿Quien escribio al Padrino?,ind
4733,DESC,¿Cual es el origen del tiron de soda de termino?,desc
4734,NUM,¿Cual es la frecuencia de VHF?,other
4735,ENTY,¿Que deporte juega Chris Jogis?,sport
4736,LOC,Que isla era el objetivo del U.S.¿'s Operacion Furia Urgente?,other
4737,ENTY,¿Cual es un miedo de ladrones?,dismed
4738,ENTY,¿Que la novela de Nevil Shute es sobre los sobrevivientes condenados de una guerra nuclear?,cremat
4739,DESC,¿Cual es la causa de especies en peligro?,reason
4740,HUM,¿Cual de los periodistas de TV siguientes era un erudito Rhodes?,ind
4741,ENTY,¿Que llevo puesto el Brujo en su frente en comicos de Maravilla?,other
4742,ENTY,¿Cual es la parte mas suave del cuerpo?,body
4743,HUM,¿Que abogado de moderacion de seis pies manejo su hacha en bares?,ind
4744,NUM,¿Cuantos islas hacen Fiji tienen?,count
4745,ENTY,Que linea dividio el Norte y Sur en el U.S.¿Guerra civil?,other
4746,DESC,¿Cual es la definicion de ciego?,def
4747,HUM,¿Quien invento el balonvolea?,ind
4748,LOC,¿Que 's el pais mas poderoso en el mundo?,country
4749,DESC,¿Como hago este?,manner
4750,HUM,¿Llame una compañia de ballet para la que Mikhail Baryshnikov ha bailado?,gr
4751,HUM,¿Quien condujo el Normans a la victoria en la Batalla de Hastings?,ind
4752,DESC,¿Cual es el origen de la palabra el Osito de felpa?,desc
4753,NUM,¿Que el porcentaje del mundo 's planta y especies de animal puede ser encontrado en los bosques de Amazonas?,perc
4754,HUM,"¿Que 's el nombre de la estrella del espectaculo que se cocina, Gastronomo Galopante?",ind
4755,HUM,¿Quien invento el horoscopo?,ind
4756,ENTY,¿Que los nutrientes son para huesos sanos y dientes?,food
4757,DESC,¿Cual es la Fortuna 500 compañias?,def
4758,DESC,¿Cual es la diferencia entre ninjitsu y kung fu?,desc
4759,HUM,¿Que el rey fue obligado a concordar a la Carta Magna?,ind
4760,NUM,¿Cuantos votos de colegio electoral tiene Colorado?,count
4761,HUM,¿Cual era el Nene Ruth 's nombres de pila?,ind
4762,NUM,¿Cuantas botellas de vino eran presos en el Bastille permitido por dia?,count
4763,LOC,¿Donde a gusta los bogavantes vivir?,other
4764,HUM,"Quien era el primer alcalde decidido de Washington, D.C.?",ind
4765,ENTY,¿Cuales son los habitos de gloton?,other
4766,DESC,¿Como fija usted suelos chirriantes?,manner
4767,NUM,¿Cuando era la inundacion de Thompson Grande?,date
4768,DESC,¿Que bueno son mosquitos?,desc
4769,DESC,¿Como consigue usted el chicle de globos de la alfombra?,manner
4770,ENTY,"¿Que 's jugado en Estadio Wembley, Londres, cada mayo?",sport
4771,HUM,"¿Quien escribio la Fundacion de trilogia de ciencia ficcion, Fundacion e Imperio, y Segunda Fundacion?",ind
4772,NUM,¿Cuantas horas del trabajo toma esto a un mecanografo para completar un guion de 100 paginas?,count
4773,HUM,¿Cual es Alice Cooper 's verdadero nombre?,ind
4774,DESC,¿Cual es la Liga Peloponnesian?,def
4775,LOC,¿Que dos ciudades por lo general marcan los extremos de nadadas de Canal inglesas?,city
4776,NUM,¿Cuantas veces baja la marea y fluye cada dia?,count
4777,HUM,¿Quien invento la television?,ind
4778,DESC,¿Cuales son taninos?,def
4779,DESC,¿Como fabrica General Mills Cheerios?,manner
4780,ENTY,¿Cual era Jimmy Durante 's cancion de tema?,cremat
4781,HUM,Llame a la persona que se revento por la pantalla en los anuncios de cerveza Lite,ind
4782,ENTY,¿Que delicadeza es conocida indelicadamente como la hueva escabechada?,food
4783,ENTY,¿Que convite de sobremesa fue inventado en 1916 en la fabrica de fideo de George Jung en Los &193;ngeles?,food
4784,HUM,Que U.S.¿el vicepresidente mato a Alexander Hamilton en un duelo?,ind
4785,NUM,¿Que 's el equivalente Fahrenheit de grados cero centigrados?,temp
4786,NUM,¿Cuantos m&250;sculos tiene una ostra?,count
4787,ENTY,"¿Que juego de cartas saco su nombre de biritch, o Whist ruso?",sport
4788,HUM,¿Quien escribio Mucho ruido y pocas nueces?,ind
4789,ENTY,¿Cual es el sustantivo colectivo para gansos?,word
4790,DESC,¿Que rasgos de personalidad se dice que Capricornios tienen?,desc
4791,LOC,¿Donde puedo conseguir la informacion acerca de archivos de custodia de niño para el Estado de Utah?,other
4792,ENTY,Lo que era John F.¿Kennedy 's cancion de campaña de 1960?,cremat
4793,HUM,¿Que Senador de Luisiana gano un asiento que habia sido sostenido por su padre y madre?,ind
4794,ENTY,¿De que himno consiguio John Steinbeck su titulo las Uvas de Ira?,cremat
4795,ENTY,¿Que invencion hace el principio de conservacion de la energia hacen imposible?,techmeth
4796,ENTY,¿Que 's el pleito mas alto que esta en puente?,other
4797,HUM,¿Quien gano Oscars para sus papeles en Ido con el Viento y un Tranvia Deseo Llamado?,ind
4798,HUM,¿Que escritor es famoso de ponerse fisicamente en el centro de su materia?,ind
4799,HUM,¿Quien 's el cantante de plomo de la cinta de Zepelin Conducida?,ind
4800,HUM,"¿En Dana 's Dos Años Antes del Mastil, que navegantes vivieron en un horno abandonado en la playa en San Diego?",ind
4801,HUM,¿Quien juega pillarse en el Jardin de infancia de pelicula Pillan?,ind
4802,NUM,¿Cuantos caracteres arregla una palabra para escribir a maquina objetivos de prueba?,count
4803,ENTY,¿Que deporte no mecanico consigue las velocidades mas altas?,sport
4804,NUM,¿Cual era el sueldo anual 1940 para un calderero?,money
4805,HUM,"¿Quien creo a Billy Pilgrim, un sobreviviente del Dresde firestorm?",ind
4806,ENTY,"¿Que deporte de interior vio que el Infierno de Fenix se hace el Orgullo de Fenix el 14 de julio de 1983, cuando la temperatura golpeo 111 grados?",sport
4807,LOC,¿Que pais vio el origen de la Gripe asiatica?,country
4808,HUM,¿Quien es la mujer richest en el mundo?,ind
4809,LOC,¿Donde puedo tomar una prueba que me dira que yo deberia ser cuando crezco?,other
4810,DESC,¿Que causo la muerte de Bob Marley?,reason
4811,HUM,"Que 's Sra.¿Puentes 's trabajo por TV 's Arriba, Abajo?",title
4812,ENTY,¿Que el diario le ayudara a ver mas claro a traves de los EE. UU?,cremat
4813,LOC,¿Que lago en Escocia es dicho sostener uno o varios monstruos?,other
4814,HUM,¿Quienes eran los ganadores de Oscar 1974?,ind
4815,HUM,¿Que tipo de negocio es 7 Once?,gr
4816,DESC,¿Cual es Sinn Fein?,def
4817,ENTY,"Lo que es el nombre de la enfermedad neurologica rara con sintomas como: movimientos involuntarios, tics, jurar, y vocalizaciones incoherentes, gruñidos, gritos, etc..?",dismed
4818,ENTY,¿Que comen las nutrias del rio?,food
4819,HUM,"¿Quien escribio el libro, finlandes de Arandano?",ind
4820,HUM,¿En quien usaria usted la maniobra de Heimlich?,ind
4821,LOC,¿Que biblioteca famosa puede usted alcanzar marcando 22-287-5?,other
4822,ENTY,¿Que ganador de cinco tiempos del Derby de Kentucky perdio sus 25 primeras razas?,animal
4823,ENTY,¿Que hizo a Vasco da Gama descubren?,other
4824,DESC,¿Cual es Megan 's ley?,def
4825,LOC,¿Donde puedo conseguir un listado completo de showtimes en mi area?,other
4826,LOC,¿Donde 's Montenegro?,other
4827,DESC,¿Cual es usenet para el Internet?,def
4828,DESC,¿Cuales son transistores de efecto de campaña?,def
4829,ENTY,¿Cual era la orca que murio en el Mundo de Mar de una infeccion fungosa llamada?,animal
4830,DESC,¿Cual es el olmo escoces?,def
4831,ENTY,¿Cual es el arbol estatal de Nebraska?,plant
4832,LOC,¿Donde esta Glasgow?,other
4833,DESC,¿Por que es llamado Chicago Chicago?,reason
4834,ENTY,Lo que tres colores de la tinta son usados para imprimir un U.S.¿billete de un dolar?,color
4835,DESC,¿Cual exactamente es el objetivo del oso hormiguero?,reason
4836,ENTY,Lo que es el modo correcto de usar mayo contra.¿podia?,techmeth
4837,LOC,¿Que ciudad Norteamericana alardea de la poblacion polaca mas grande?,city
4838,HUM,"¿Que radio, TV y caracter de pelicula jugaron Jackie Gleason y Guillermo Bendix?",ind
4839,LOC,"¿Donde es planeado al camarote el buque mercante, Victoria de Vereda, que los veteranos de Marina Mercante convierten en un museo flotante?",other
4840,ENTY,¿Que mide un podometro?,other
4841,NUM,¿Cual es Maurizio Pellegrin 's edad?,period
4842,NUM,¿Cuantos miles de estudiantes asisten a la Universidad de Massachusetts?,count
4843,HUM,Llame el U.S.Lider de mayoria de senado y el Altavoz de la Casa,ind
4844,HUM,¿Que nombre hizo el f&250;tbol 's los Titanes de Nueva York adoptan en 1963?,gr
4845,HUM,¿Que sospechoso femenino en el juego de Pista es solo?,ind
4846,HUM,¿Quien posee la CNN?,ind
4847,NUM,¿Sobre cuantos los americanos todavia son no explicados de la guerra de Vietnam?,count
4848,NUM,¿Cual es la reactividad quimica de neon?,other
4849,DESC,¿Cual es un autocomentario?,def
4850,LOC,¿Cual es el sitio Web mas viejo en el Internet?,other
4851,DESC,¿Cual es deconstructionism?,def
4852,DESC,¿Que dijo Lenny Bruce que le detuvo?,desc
4853,ENTY,¿Que periodico devolvio un Premio Pulitzer para la historia fraudulenta Jimmy 's Mundo?,cremat
4854,ENTY,¿Cual es un miedo de hablar?,dismed
4855,ENTY,¿Cual era Hitler 's pelicula favorita?,cremat
4856,DESC,Por que hacen los aviones de pasajeros se estrellan contra.¿planeo abajo?,reason
4857,DESC,¿Cuales son aquellos pequeños reflectores azules en medio del camino para?,reason
4858,HUM,"¿Que el miembro de los Pequeños Bribones tiene un en - otra vez, lejos - otra vez amor en la Capucha Darla?",ind
4859,DESC,¿Como es usada la salina en la medicina?,manner
4860,ENTY,"¿Cual es el nombre del homologo 'femenino' al El Niño, que causa temperaturas refrescantes y tiempo muy seco?",termeq
4861,ENTY,"¿Que incidente de 1933 usaron los Nazis alemanes para justificar decretos de emergencia, encarcelando a opositores y concediendo mas poder en ellos?",event
4862,LOC,¿Que pais visita usted si usted aterriza en el Aeropuerto de presidente Duvalier?,country
4863,HUM,¿Que el ministro de Justicia pidio el cierre de Alcatraz?,ind
4864,LOC,¿Cual es la capital de Congo?,city
4865,DESC,¿Cual es el texto de la Quinta Enmienda?,desc
4866,LOC,¿Cual es un pais que comienza con la carta x?,country
4867,LOC,¿Que los paises ganan el mas del turismo?,country
4868,DESC,¿Cual es el Internet2?,def
4869,LOC,¿Que ciudad en China tiene el n&250;mero mas grande de compañias financieras extranjeras?,city
4870,NUM,¿Cuando son los Premios de Academia Oscars en 1999?,date
4871,HUM,¿Quien era el profeta de la gente judia?,ind
4872,HUM,¿Cual es el nombre mas com&250;n?,ind
4873,HUM,Quien era U mas viejo.S.¿el presidente?,ind
4874,ENTY,"¿Que planta com&250;n tiene un boton, gorra, taza, agallas, y anillo?",plant
4875,NUM,¿Cuando era Dubai 's primero pavimentan con hormigon la casa construida?,date
4876,DESC,¿Cual es la Via Lactea?,def
4877,DESC,¿Cual es el Dia de Conmemoracion todos sobre?,desc
4878,ENTY,¿Que comida introdujo Marco Polo en Italia del tribunal de Kubla Khan?,food
4879,HUM,¿Que productor de diamante controla aproximadamente 80 del mundo 's diamantes?,gr
4880,HUM,¿Quien es el profeta de la religion de Islam?,ind
4881,HUM,¿Quien retrato Maggio en la pelicula de Aqui a la Eternidad?,ind
4882,LOC,¿Donde son con la mayor probabilidad encontradas las cebras?,other
4883,NUM,¿Que las probabilidades de parto son a gemelos?,perc
4884,LOC,"¿Que debe el mejor lugar vivir en el mundo, considerando el clima, la civilizacion?",other
4885,DESC,¿Que se supone por el mercado de capital?,def
4886,DESC,"En Mi Antonia, como es Sr..¿Shimerda fuera de lugar por la granja?",manner
4887,ENTY,Que barco hizo M Lloyd.¿Orden de Bucher?,veh
4888,ENTY,¿Llame una medicina com&250;nmente suele combatir el SIDA?,dismed
4889,DESC,¿Cual es la diferencia entre pelo y piel?,desc
4890,DESC,¿Cual es la diferencia entre amor y encaprichamiento?,desc
4891,HUM,Llame el genio de historieta conjurado por el anillo magico compartido por Nancy y Portabrocas,ind
4892,ENTY,¿Que alimentos contienen la vitamina B12?,food
4893,NUM,¿Que es debida la cantidad de dinero para tener ilegalmente un perro en una playa?,money
4894,ENTY,¿Que es el en general las cartas del alfabeto griego?,letter
4895,LOC,¿Cual es la direccion de web en la cual puedo encontrar la direccion de correo electronico de un miembro de la Camara de Representantes estadounidense?,other
4896,NUM,¿De que tamaño el mas grande es el diamante?,volsize
4897,ENTY,¿Cuales son algunos modos de ayudar a alguien con la Varicela?,techmeth
4898,DESC,¿Como averiguo el tiempo exacto de una puesta del sol durante un dia particular?,manner
4899,NUM,¿Cuando hizo el original Hola el espectaculo de Doody se marcha el aire?,date
4900,NUM,¿Cuantas lenguas estan alli en el mundo?,count
4901,HUM,¿Quien era Picasso?,desc
4902,HUM,Quienes eran dos &250;nicos U calvos.S.¿Los presidentes?,ind
4903,HUM,¿Que miembro de Charlie 's &193;ngeles canto vocals para Josie y el Pussycats?,ind
4904,LOC,¿Que rio fluye por delante del Templo de Karnak?,other
4905,HUM,¿Que comico el Perfecto era Tonto?,ind
4906,DESC,¿Cuales son las ventajas de una maquina que rema?,desc
4907,LOC,Donde hacen usted encuentra la informacion sobre la Politica de Concurso Nacional Queensland,other
4908,DESC,¿Que 's un golpe de poing a un boxeador frances?,def
4909,DESC,¿Que 's la diferencia entre descuido y despreocupado?,desc
4910,ENTY,¿Que el homologo Islamico es a la Cruz Roja?,termeq
4911,DESC,¿Por que aflige la tuberculosis a la gente?,reason
4912,HUM,¿Quien amo el Destello Gordon ademas del Valle?,ind
4913,DESC,¿Cual es tyvek?,def
4914,ENTY,¿De que agarra la gente enfermedades zoonose?,other
4915,DESC,¿Como consiguio Asia su nombre?,manner
4916,ENTY,Lo que era el nombre del U.S.¿Cañonera naval en la pelicula los Guijarros de Arena?,veh
4917,LOC,¿Donde puedo conseguir la informacion en las 13 colonias estadounidenses originales?,other
4918,ENTY,¿Para que la enfermedad es la medicina Sinemet usado como un tratamiento?,dismed
4919,ENTY,¿Cuales son tres caminos de los cuales el viento es creado en la tierra?,techmeth
4920,ENTY,¿Que el genero no es permitido votar en Kuwait?,other
4921,NUM,¿Cuantas pulgadas mas de seis pies es Tom Selleck?,count
4922,ENTY,¿Cual es el nombre de la enfermedad que la actriz Hunter Tylo 's niña tiene?,dismed
4923,HUM,Quien 's el &250;nico presidente sepultado en Washington,ind
4924,NUM,¿Para cuanto podria usted alquilar un bicho de Volkswagen en 1966?,money
4925,HUM,¿Canto de quien de la voz fue doblado en para Natalie Wood en la Historia de Lado de Oeste y Audrey Hepburn en Mi Señora Justa?,ind
4926,NUM,"¿Cuales son los ingresos medios de los primeros 10, primeros 5, y primero 1?",money
4927,LOC,¿Que ciudad Norteamericana echa la mayor parte de parquimetros?,city
4928,LOC,Lo que es el proyecto de construccion de autopista sin peaje mas grande y mas caro en el U.S.¿ahora mismo?,other
4929,DESC,¿Que puedo hacer para entrar en una escuela de Liga Ivy?,desc
4930,ENTY,¿Para que pelicula gano Louise Fletcher a la mejor actriz Oscar?,cremat
4931,LOC,¿Donde hizo el hallazgo de Gulliver una raza de la gente diminuta?,other
4932,ENTY,"¿Que pelicula de 1950 gano siete Oscars, incluso el mejor cuadro?",cremat
4933,NUM,¿Cuantas veces mas fuerte el nuevo carbon vitreo es el material inventado por el Instituto de Tokio de la Tecnologia comparado con el material hecho de la celulosa?,count
4934,NUM,¿Cuanto hacen la tuberculosis combatting medicinas costaba?,money
4935,HUM,¿El presidente Bush comparo a Saddam Hussein a quien?,ind
4936,HUM,¿Que 's el nombre de Pittsburgo 's equipo de beisbol?,gr
4937,ENTY,Lo que el juego de Shakespeare abre con la linea: Ahora es el invierno de nuestro descontento.HTTP Status 500: Internal Server Error.?,cremat
4938,HUM,"¿Que comico de TV trabajo con Colmillo Blanco, Diente Negro y Pookie el Leon?",ind
4939,HUM,¿Quien creo el caracter James Bond?,ind
4940,ENTY,¿Que tipo de ejercicio quema la mayor parte de calorias?,sport
4941,DESC,¿Que es hecho el &250;nico cigarrillo sin restos?,desc
4942,LOC,¿Donde se rindieron las Fuerzas Imperiales japonesas para terminar WWII?,other
4943,ABBR,¿Cual es Mikhail Gorbachev 's inicial media?,abb
4944,NUM,¿Cuantas filas de patillas tiene un gato?,count
4945,HUM,¿Que el general britanico rindio al ejercito colonial en Saratoga?,ind
4946,DESC,"Como puede la gente de Irlanda venir al U.S., ¿el trabajo, y luego vuelve a Irlanda?",manner
4947,ENTY,"¿Que producto 's anuncios afirman que esto elimina olores, mata germenes de casa, molde, y moho?",product
4948,NUM,¿Desde que el mundo es demografico hoy?,count
4949,DESC,¿Cual es la historia de alas de pollo de B&250;falo?,desc
4950,DESC,¿Cual es la humedad?,def
4951,ENTY,"¿Que tipo de criaturas son bullheads negro, amarillo, y marron?",animal
4952,LOC,¿Que ciudad estaria usted en si usted alimentara las palomas en Marco San Piazza?,city
4953,HUM,¿Que artista 's estudio era el Bateau-Lavoir en Montmartre?,ind
4954,LOC,¿Cual es el nombre del planeta en el cual los Ewoks viven?,other
4955,NUM,¿Cuantas palabras estan alli en la lengua española?,count
4956,LOC,¿Donde esta alli la informacion en Cid el-nuevo?,other
4957,ENTY,¿Cual es la formula quimica para el napalm?,symbol
4958,DESC,¿Cual es yohimbine?,def
4959,DESC,¿Cual es la Esperanza de Chicago?,def
4960,NUM,Cuantos miembros de una familia podrian ser redactados en el U.S.¿militares durante Segunda Guerra Mundial?,count
4961,HUM,"¿Quien escribio la cancion, Noche Silenciosa?",ind
4962,HUM,¿Que compañia es el constructor de barcos japones mas grande?,gr
4963,ABBR,¿Que significa la cinta azul?,exp
4964,NUM,¿Cual es la fecha media cuando la mayor parte de alamedas comienzan decoraciones de Navidad de presentacion?,date
4965,NUM,¿Cuantos caracteres estan en el alfabeto chino?,count
4966,LOC,¿Donde esta Birmania?,other
4967,HUM,¿Quien escribio al Coleccionista?,ind
4968,HUM,¿Que productor de diamante principal esta basado en Sudafrica?,gr
4969,HUM,¿Quien era Samuel Johnsons 's amigo y biografo?,ind
4970,HUM,¿Que tipo de mujeres dieron a Sigmund Freud sueños eroticos?,ind
4971,ENTY,¿Que tambien llaman los indios de Cleveland?,termeq
4972,ENTY,¿Que materia 's escasez era el factor solo mas grande en el cuidado de coches Norteamericanos de los caminos durante la Segunda Guerra Mundial?,other
4973,NUM,¿Cuantos huevos de colibri podrian caber en un huevo de avestruz?,count
4974,HUM,"¿Quien escribio los Viajes de Misionero mas vendidos e Investigaciones en Sudafrica, publicada en 1857?",ind
4975,HUM,¿Quien jugo al padre en Charles responsable?,ind
4976,NUM,¿Cual es el periodo de gestacion para embarazos humanos?,period
4977,LOC,¿Donde hizo el nombre Daniel proviene?,other
4978,ENTY,¿Que son usados los metodos comunes para regular monopolios?,techmeth
4979,DESC,¿Que categoria hace el color rosado denotan en la Edicion de Persona Nacida durante una Explosion Demografica de B&250;squeda Trivial?,def
4980,NUM,¿Vive cuanto el promedio domestico el huron?,period
4981,ENTY,Llame al homologo Islamico a la Cruz Roja,termeq
4982,ENTY,¿Que siguen los procesos historicos la Segunda Guerra Mundial llamada?,event
4983,LOC,¿Que estados no tienen el impuesto sobre la renta estatal?,state
4984,LOC,Que ciudad tiene las dos calles mas escarpadas en el U.S.?,city
4985,DESC,¿Para que es conocida Margaret Thatcher?,reason
4986,LOC,Llame el pais de gigantes doce veces el tamaño del hombre en Gulliver 's Viajes.HTTP Status 500: Internal Server Error,country
4987,NUM,¿Que 's hombres 's par ante un agujero de golf de 455 yardas?,other
4988,ENTY,¿Que cuatro elementos arreglan el 90 por ciento del cuerpo humano?,substance
4989,NUM,¿Cuantos paises estan alli?,count
4990,LOC,¿De donde hace la mayor parte de la marihuana que entra en los Estados Unidos venidos?,other
4991,ENTY,¿Se piensa que Stuart Hamblen es el primer vaquero de canto de cual medio?,cremat
4992,HUM,¿Cual es Steve Rogers 's profesion cuando el 's no Capitan America?,title
4993,ENTY,¿Cual es el cancer mas com&250;n?,dismed
4994,HUM,¿Quienes son las 10 primeras personas richest en el mundo?,ind
4995,DESC,Como hacen me pongo en contacto con Respuestas.¿com directo?,manner
4996,DESC,¿Que hace que una persona tenga manos constantemente sudorosas y pies?,reason
4997,DESC,Lo que paso a Respuestas.¿com?,desc
4998,DESC,¿Cual es el espectro de una onda sinusoidal?,def
4999,HUM,¿Que grupo etnico introdujo la idea de potlatch?,gr
5000,DESC,¿Cual es una persona 's posicion socioeconomica?,def
5001,DESC,¿Que dice usted a un amigo que no hace caso de usted para otros amigos?,desc
5002,NUM,¿Cuantas yardas estan en 1 milla?,count
5003,HUM,¿Que actor debia el primer hombre aparecer en la tapa de McCall 's?,ind
5004,ABBR,"Lo que hace R.E.M.soporte para, como en el grupo de rock R.E.M.?",exp
5005,HUM,¿Para Que Linea de Crucero hace publicidad Kathie Lee Gifford?,gr
5006,DESC,¿Que hace el nombre Jenna medio?,def
