,Unnamed: 0,class,question,sub_class,pos,ner
4880,4880,HUM,Who is the prophet of the religion of Islam ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'ORG', '']"
4881,4881,HUM,Who portrayed Maggio in the film From Here to Eternity ?,ind,"['PRON', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'ADP', 'NOUN', 'PUNCT']","['', '', 'PERSON', '', '', '', '', '', '', '', '']"
4882,4882,LOC,Where are zebras most likely found ?,other,"['ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'PUNCT']","['', '', '', '', '', '', '']"
4883,4883,NUM,What are the odds of giving birth to twins ?,perc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4884,4884,LOC,"What is the best place to live in the world , considering climate , civilization ?",other,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4885,4885,DESC,What is meant by `` capital market '' ?,def,"['PRON', 'VERB', 'VERB', 'ADP', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4886,4886,DESC,"In My Antonia , how is Mr. Shimerda out of place on the farm ?",manner,"['ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'PROPN', 'PROPN', 'ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', 'GPE', 'GPE', '', '', '', '', 'PERSON', '', '', '', '', '', '', '']"
4887,4887,ENTY,What ship did Lloyd M. Bucher command ?,veh,"['DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', 'PERSON', 'PERSON', 'PERSON', '', '']"
4888,4888,ENTY,Name a medicine commonly used to combat AIDS ?,dismed,"['VERB', 'DET', 'NOUN', 'ADV', 'VERB', 'PART', 'VERB', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4889,4889,DESC,What is the difference between hair and fur ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4890,4890,DESC,What is the difference between love and infatuation ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4891,4891,HUM,Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,ind,"['VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'PERSON', '', 'PERSON', '']"
4892,4892,ENTY,What foods contain vitamin B12 ?,food,"['DET', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '']"
4893,4893,NUM,What is the amount of money owed for illegally having a dog on a beach ?,money,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4894,4894,ENTY,What are the first and last letters of the Greek alphabet ?,letter,"['PRON', 'VERB', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', 'ORDINAL', '', '', '', '', '', 'NORP', '', '']"
4895,4895,LOC,What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,other,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '']"
4896,4896,NUM,How big is the largest diamond ?,volsize,"['ADV', 'ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
4897,4897,ENTY,What are some ways to help someone with Chicken Pox ?,techmeth,"['PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '']"
4898,4898,DESC,How do I find out the exact time of a sunset for a particular day ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'PART', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', 'DATE', 'DATE', 'DATE', '']"
4899,4899,NUM,When did the original Howdy Doody show go off the air ?,date,"['ADV', 'VERB', 'DET', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', 'PERSON', 'PERSON', '', '', '', '', '', '']"
4900,4900,NUM,How many languages are there in the world ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4901,4901,HUM,Who was Picasso ?,desc,"['PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', 'PERSON', '']"
4902,4902,HUM,Who were the only two bald U.S. Presidents ?,ind,"['PRON', 'VERB', 'DET', 'ADJ', 'NUM', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', 'CARDINAL', 'CARDINAL', '', 'ORG', 'ORG', '']"
4903,4903,HUM,Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,ind,"['DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'PUNCT']","['', '', '', 'PERSON', '', '', '', '', '', 'ORG', '', '', 'ORG', '']"
4904,4904,LOC,What river flows past the Temple of Karnak ?,other,"['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4905,4905,HUM,What comedian was The Perfect Fool ?,ind,"['DET', 'NOUN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'ORG', 'ORG', 'ORG', '']"
4906,4906,DESC,What are the benefits of a rowing machine ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4907,4907,LOC,Where do you find information about the Queensland National Competition Policy,other,"['ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['', '', '', '', '', '', 'LAW', 'LAW', 'LAW', 'LAW', 'LAW']"
4908,4908,DESC,What 's a `` coup de poing '' to a French boxer ?,def,"['PRON', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'NOUN', 'X', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'NORP', '', '']"
4909,4909,DESC,What 's the difference between carelessness and carefreeness ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4910,4910,ENTY,What is the Islamic counterpart to the Red Cross ?,termeq,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'NORP', '', '', 'ORG', 'ORG', 'ORG', '']"
4911,4911,DESC,Why does tuberculosis afflict people ?,reason,"['ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
4912,4912,HUM,Who loved Flash Gordon besides Dale ?,ind,"['PRON', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', 'PERSON', 'PERSON', '', 'ORG', '']"
4913,4913,DESC,What is tyvek ?,def,"['PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '']"
4914,4914,ENTY,What do humans catch zoonose diseases from ?,other,"['PRON', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '']"
4915,4915,DESC,How did Asia get its name ?,manner,"['ADV', 'VERB', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', 'LOC', '', '', '', '']"
4916,4916,ENTY,What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?,veh,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'ORG', 'ORG', '', '', '', '', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', '']"
4917,4917,LOC,Where can I get information on the original 13 US colonies ?,other,"['ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'CARDINAL', 'GPE', '', '']"
4918,4918,ENTY,For what disease is the drug Sinemet used as a treatment ?,dismed,"['ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'NORP', '', '', '', '', '']"
4919,4919,ENTY,What are three ways in which wind is created on the earth ?,techmeth,"['PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', 'CARDINAL', '', '', '', '', '', '', '', '', '', '']"
4920,4920,ENTY,What gender is not allowed to vote in Kuwait ?,other,"['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'GPE', '']"
4921,4921,NUM,How many inches over six feet is Tom Selleck ?,count,"['ADV', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'PERSON', 'PERSON', '']"
4922,4922,ENTY,What is the name of the disease that actress Hunter Tylo 's baby girl has ?,dismed,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PART', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'PERSON', 'PERSON', 'PERSON', '', '', '', '']"
4923,4923,HUM,Who 's the only president buried in Washington,ind,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'PROPN']","['', '', '', '', '', '', '', 'GPE']"
4924,4924,NUM,How much could you rent a Volkswagen bug for in 1966 ?,money,"['ADV', 'ADJ', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', 'ORG', '', '', '', 'DATE', '']"
4925,4925,HUM,Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,ind,"['DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'LOC', 'LOC', '', 'FAC', 'FAC', 'FAC', '', 'PERSON', 'PERSON', '', '', '', '', '']"
4926,4926,NUM,"What is the mean income of the top 10% , top 5% , and top 1% ?",money,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NUM', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PERCENT', 'PERCENT', '', '', 'PERCENT', 'PERCENT', '', '', '', 'PERCENT', 'PERCENT', '']"
4927,4927,LOC,What North American city sprouts the most parking meters ?,city,"['PRON', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', 'NORP', 'NORP', '', '', '', '', '', '', '']"
4928,4928,LOC,What is the largest and most expensive freeway construction project in the U.S. right now ?,other,"['PRON', 'VERB', 'DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADV', 'ADV', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', 'GPE', '', '', '']"
4929,4929,DESC,What can I do to get into an Ivy League school ?,desc,"['PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
4930,4930,ENTY,What film did Louise Fletcher win the best actress Oscar for ?,cremat,"['DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN', 'ADP', 'PUNCT']","['', '', '', 'PERSON', 'PERSON', '', '', '', '', 'PERSON', '', '']"
4931,4931,LOC,Where did Gulliver find a race of tiny people ?,other,"['ADV', 'VERB', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['', '', 'PERSON', '', '', '', '', '', '', '']"
4932,4932,ENTY,"What 1950 film won seven Oscars , including best picture ?",cremat,"['PRON', 'NUM', 'NOUN', 'VERB', 'NUM', 'PROPN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","['', 'DATE', '', '', 'CARDINAL', '', '', '', '', '', '']"
4933,4933,NUM,How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?,count,"['ADV', 'ADV', 'ADJ', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '', '', '', '', '', '', '', '']"
4934,4934,NUM,How much do tuberculosis combatting drugs cost ?,money,"['ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
4935,4935,HUM,President Bush compared Saddam Hussein to whom ?,ind,"['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PART', 'PRON', 'PUNCT']","['', 'PERSON', '', 'PERSON', 'PERSON', '', '', '']"
4936,4936,HUM,What 's the name of Pittsburgh 's baseball team ?,gr,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PART', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', 'GPE', '', '', '', '']"
4937,4937,ENTY,What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,cremat,"['PRON', 'PROPN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']","['', 'PERSON', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4938,4938,HUM,"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?",ind,"['DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', 'PERSON', 'PERSON', '', 'ORG', 'ORG', '', 'ORG', 'ORG', 'ORG', '']"
4939,4939,HUM,Who created the character James Bond ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', 'PERSON', 'PERSON', '']"
4940,4940,ENTY,What type of exercise burns the most calories ?,sport,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4941,4941,DESC,What is `` the only cigarette made with no leftovers '' ?,desc,"['PRON', 'VERB', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
4942,4942,LOC,Where did the Japanese Imperial Forces surrender to end WWII ?,other,"['ADV', 'VERB', 'DET', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'PART', 'VERB', 'NOUN', 'PUNCT']","['', '', '', 'NORP', 'ORG', 'ORG', '', '', '', 'EVENT', '']"
4943,4943,ABBR,What is Mikhail Gorbachev 's middle initial ?,abb,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'PUNCT']","['', '', 'PERSON', 'PERSON', 'PERSON', '', '', '']"
4944,4944,NUM,How many rows of whiskers does a cat have ?,count,"['ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
4945,4945,HUM,What British general surrendered to the colonial army at Saratoga ?,ind,"['PRON', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', 'NORP', '', '', '', '', '', '', '', 'LOC', '']"
4946,4946,DESC,"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",manner,"['ADV', 'VERB', 'NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', 'GPE', '', '', '', 'GPE', '', '', '', '', '', '', '', 'GPE', '']"
4947,4947,ENTY,"What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?",product,"['DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4948,4948,NUM,What is the world population as of today ?,count,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'DATE', '']"
4949,4949,DESC,What is the history of Buffalo chicken wings ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', 'GPE', '', '', '']"
4950,4950,DESC,What is humidity ?,def,"['PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '']"
4951,4951,ENTY,"What kind of creatures are black , yellow , and brown bullheads ?",animal,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
4952,4952,LOC,What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,city,"['DET', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
4953,4953,HUM,What artist 's studio was the Bateau-Lavoir in Montmartre ?,ind,"['PRON', 'NOUN', 'PART', 'NOUN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', '', 'GPE', '']"
4954,4954,LOC,What is the name of the planet that the Ewoks live on ?,other,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'DET', 'PROPN', 'VERB', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'ORG', '', '', '']"
4955,4955,NUM,How many words are there in the Spanish language ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'LANGUAGE', '', '']"
4956,4956,LOC,Where is there information on the novel `` El Cid '' ?,other,"['ADV', 'VERB', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
4957,4957,ENTY,What is the chemical formula for napalm ?,symbol,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT']","['', '', '', '', '', '', '', '']"
4958,4958,DESC,What is yohimbine ?,def,"['PRON', 'VERB', 'ADJ', 'PUNCT']","['', '', '', '']"
4959,4959,DESC,What is `` Chicago Hope '' ?,def,"['PRON', 'VERB', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '']"
4960,4960,NUM,How many members of a family could be drafted in the U.S. military during World War II ?,count,"['ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'GPE', '', '', 'EVENT', 'EVENT', 'EVENT', '']"
4961,4961,HUM,"Who wrote the song , `` Silent Night '' ?",ind,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4962,4962,HUM,What company is the largest Japanese ship builder ?,gr,"['PRON', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', 'NORP', '', '', '']"
4963,4963,ABBR,What does the `` blue ribbon '' stand for ?,exp,"['PRON', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4964,4964,NUM,What is the average date when most malls begin putting up Christmas holiday decorations ?,date,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PART', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'DATE', '', '', '']"
4965,4965,NUM,How many characters are in the Chinese alphabet ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'NORP', '', '']"
4966,4966,LOC,Where is Burma ?,other,"['ADV', 'VERB', 'PROPN', 'PUNCT']","['', '', 'PERSON', '']"
4967,4967,HUM,Who wrote The Collector ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'PUNCT']","['', '', '', '', '']"
4968,4968,HUM,Which major diamond producer is based in South Africa ?,gr,"['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'GPE', 'GPE', '']"
4969,4969,HUM,Who was Samuel Johnsons 's friend and biographer ?,ind,"['PRON', 'VERB', 'PROPN', 'PROPN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', 'PERSON', 'PERSON', 'PERSON', '', '', '', '']"
4970,4970,HUM,What kind of women gave Sigmund Freud erotic dreams ?,ind,"['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', 'PERSON', 'PERSON', '', '', '']"
4971,4971,ENTY,What are the Cleveland Indians also called ?,termeq,"['PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'ADV', 'VERB', 'PUNCT']","['', '', 'ORG', 'ORG', 'ORG', '', '', '']"
4972,4972,ENTY,What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,other,"['PRON', 'NOUN', 'PART', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', 'NORP', 'NORP', '', '', '', '', '', 'EVENT', 'EVENT', 'EVENT', '']"
4973,4973,NUM,How many hummingbird eggs could fit in one ostrich egg ?,count,"['ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
4974,4974,HUM,"Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?",ind,"['PRON', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', 'PERSON', 'PERSON', '', 'PERSON', '', 'GPE', 'GPE', '', '', '', 'DATE', '']"
4975,4975,HUM,Who played the father on `` Charles in Charge '' ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
4976,4976,NUM,What is the gestation period for human pregnancies ?,period,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
4977,4977,LOC,Where did the name Daniel originate ?,other,"['ADV', 'VERB', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', 'PERSON', '', '']"
4978,4978,ENTY,What are common methods used to regulate monopolies ?,techmeth,"['PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
